# first 1000 are full spectra, next 1000 have random lines missing, next 1000 is just noise
2.352133227889859679e+00 5.697641615827711448e+00 1.867686921668323619e+00 2.289144752637763958e+00 6.402104594147685290e+00 6.874308566479771621e+00 2.711659764327002620e+00 1.898788435212522163e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
3.245681177811520435e+00 9.731976030951361878e+00 3.190141742945856507e+00 4.050389213175335179e+00 8.834189378909963253e+00 1.216333097049650291e+01 5.339332600268907214e+00 3.738766613170581454e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.379781698758759667e+00 6.507673941979613907e+00 2.133215518180917591e+00 3.533669132471283003e+00 6.477359005875774400e+00 1.061161901643027861e+01 4.153192998899855937e+00 2.908194803515058879e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.446465867574314501e+00 5.551083053022984437e+00 1.819645024780934150e+00 2.804891576295113875e+00 6.658861915009021359e+00 8.423097826712053759e+00 3.959305455232077886e+00 2.772428720140100999e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
3.204687135019950173e+00 1.088813535079755113e+01 3.569130767991437470e+00 4.036976313721995169e+00 8.722610601578525191e+00 1.212305199315914450e+01 3.433322536482646736e+00 2.404119134852353845e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.335821310600971978e+00 3.839434320339106144e+00 1.258566570207158897e+00 1.920507880382939847e+00 3.635877274363015665e+00 5.767290932080899601e+00 2.018462825457901566e+00 1.413390396651425851e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.978938770353562138e+00 1.069534844647544958e+01 3.505935220754652359e+00 4.144513216956905666e+00 8.108162140319983280e+00 1.244598563650722234e+01 4.893317924683959319e+00 3.426453276860135677e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
3.914059631282813534e+00 1.255107192938149119e+01 4.114241378451252373e+00 4.536146213981540498e+00 1.065340128275126119e+01 1.362206070264726954e+01 6.179172058095566911e+00 4.326848300606096487e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.194890651465719643e-09 2.104978053277808847e+00 6.900118058644657548e-01 3.146208346644608356e-01 5.974117178730864122e-09 9.448073113046870919e-01 9.587321425999878466e-02 6.713340400532090413e-02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
8.580361881989810868e-01 4.168400818094211147e+00 1.366401788171282439e+00 1.579560576145216277e+00 2.335427839409311979e+00 4.743425153589237553e+00 2.121818506112682634e+00 1.485763256153408651e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.296138980921412553e+00 8.065979306471252386e+00 2.644028016661276403e+00 3.050775544093773384e+00 6.249697825044671973e+00 9.161488120401720892e+00 2.536281812861473473e+00 1.775983343506388534e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
3.743536129750808961e+00 8.145333077434646185e+00 2.670040182783076865e+00 4.184699099266136813e+00 1.018926545931085670e+01 1.256666396176017031e+01 5.645537988379155436e+00 3.953181141642151175e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.408625044213153155e+00 4.693661339382526165e+00 1.538582187049592154e+00 2.393206382008147060e+00 3.834036592850171843e+00 7.186805951976417361e+00 3.150321435781084034e+00 2.205952969526702834e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
3.988310143766970128e+00 1.104065849455681203e+01 3.619127854515723275e+00 4.483575195604612595e+00 1.085549848602876999e+01 1.346418977659042682e+01 4.347975530219132523e+00 3.044587585056461432e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.997039892107689507e+00 9.871693917613349356e+00 3.235941266193655963e+00 4.377590015795851386e+00 8.157430299694309994e+00 1.314591596335090529e+01 5.932526091692797543e+00 4.154139130097890487e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.068582911410628888e+00 6.194298234423600391e+00 2.030490961244056258e+00 3.018425186722349274e+00 5.630329100192239089e+00 9.064339900067114542e+00 2.760911729138739723e+00 1.933276191540326483e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
7.699824223775639798e-01 4.795961589525413515e+00 1.572116209046430679e+00 2.132689607225526807e+00 2.095760539949820256e+00 6.404473294971550601e+00 1.713453364855434646e+00 1.199813293785753521e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.750215780507978103e+00 6.010629865768963853e+00 1.970284469999066257e+00 2.855023904799561141e+00 7.485617257778928391e+00 8.573645359758440776e+00 3.245855040273338155e+00 2.272848568218848619e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.158336645002584486e+00 8.230486714384955604e+00 2.697953544975388418e+00 3.878800199634040435e+00 5.874623421346174545e+00 1.164804864754967006e+01 4.270660058826863725e+00 2.990448889312277370e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
3.002645151077097729e+00 1.192923499544060562e+01 3.910403231505429567e+00 4.989376050171537180e+00 8.172686856497271890e+00 1.498311126177638641e+01 4.650331837381312283e+00 3.256306867433171881e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.844281266258915419e+00 8.559768605307016998e+00 2.805892148819640219e+00 3.587995927295958953e+00 5.019818362163624315e+00 1.077476254443230808e+01 4.367748623795473684e+00 3.058433319652317017e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.304187207227360590e+00 6.589511481000288384e+00 2.160041863471894086e+00 2.271103718244149139e+00 3.549774652224715332e+00 6.820131286018465744e+00 3.086217654226790508e+00 2.161065509576913790e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.973486679185050274e+00 6.263961849341248112e+00 2.053326694214061110e+00 3.470023514970713929e+00 5.371493410955499037e+00 1.042049103594808912e+01 3.773927672968203861e+00 2.642621436151672665e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.157168847812863444e+00 6.108521490119069419e+00 2.002373344461030769e+00 3.461151030363285308e+00 5.871444877008338281e+00 1.039384693802788284e+01 4.075928575725511038e+00 2.854091853319452810e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.458627734791550834e+00 4.919707233460398399e+00 1.612680031128318259e+00 2.391264364204591875e+00 3.970135369601390352e+00 7.180974066680455792e+00 3.557816866448646920e+00 2.491293933512111813e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.897069813776542269e+00 7.780268991581458238e+00 2.550372175440402067e+00 4.145966409602307223e+00 7.885328834448944058e+00 1.245034957838530509e+01 4.460419463395462358e+00 3.123324321402886738e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.178203494426064424e+00 8.079585970960810215e+00 2.648488281280953149e+00 4.355279492346457282e+00 5.928697589619119412e+00 1.307891739443380530e+01 4.811018000249483784e+00 3.368824312197664206e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.153697204299031220e+00 7.960178694053870352e+00 2.609346575910858501e+00 3.230324466441416575e+00 5.861995656774717567e+00 9.700674073397646424e+00 3.733492263306041448e+00 2.614307305725118713e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.707086255088590576e+00 5.356051945787083213e+00 1.755713827829005869e+00 2.013117253506937487e+00 4.646396992620006827e+00 6.045397157678490174e+00 3.237799716195813637e+00 2.267207979970459863e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
3.015001623389184537e+00 7.038707692846647213e+00 2.307288381715130843e+00 4.606399335187498778e+00 8.206319062028264000e+00 1.383303103659909539e+01 4.618792135957351164e+00 3.234221788360304828e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.587642406038129561e+00 8.658211054040226173e+00 2.838161583514385633e+00 4.053433915835634060e+00 7.043120321279611851e+00 1.217247422172863125e+01 5.994791473671905457e+00 4.197739285534560771e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
3.450171968314447390e+00 1.184232385122722420e+01 3.881913758432284034e+00 4.959777927756947591e+00 9.390778356871113175e+00 1.489422801128212370e+01 6.601583412423041253e+00 4.622633857869225871e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.487373848070983051e+00 9.288244070697230015e+00 3.044686406374551790e+00 2.675896599955394528e+00 4.048377376349980850e+00 8.035725525391574919e+00 3.058375661389916456e+00 2.141569680967660982e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.693178678870074894e+00 5.348297800553697634e+00 1.753172019021501882e+00 2.984103309132946968e+00 4.608542947387247679e+00 8.961271198597437149e+00 3.374480255565243336e+00 2.362915941156251698e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.604704116645032652e+00 7.437877262385590882e+00 2.438136166609996547e+00 2.005858471136802379e+00 4.367730312044182384e+00 6.023599012422829801e+00 2.801104390373606368e+00 1.961420341974375869e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.344644744466326980e+00 4.307534222560688519e+00 1.412009718155393667e+00 2.070737205827194671e+00 3.659893153147324885e+00 6.218430047529112770e+00 1.057804211794005189e+00 7.407073816917619791e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.711426902019601570e+00 5.751140839598638976e+00 1.885223967220433838e+00 3.305728071406287771e+00 4.658211491615682043e+00 9.927111325544405673e+00 2.782911990856118845e+00 1.948681458480582052e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
5.290603816375362145e-01 6.304408754283025829e+00 2.066585189653975529e+00 1.616346177285247210e+00 1.440011926068416326e+00 4.853892424280020990e+00 2.907936971364798229e+00 2.036227835140955289e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.847237215229408758e+00 6.802332442516664912e+00 2.229804574656962579e+00 2.424759600438185725e+00 7.749693019132848804e+00 7.281560361676232773e+00 3.484119274142208234e+00 2.439688589133960139e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
5.486336586666014092e-01 1.049016687446183260e+00 3.438676701448588613e-01 8.330364803055398948e-01 1.493287040464347903e+00 2.501611051968588129e+00 1.955974905887827520e+00 1.369634413477927026e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.724456288241384971e+00 9.421861634597929580e+00 3.088486243821201072e+00 2.662837134067451039e+00 4.693675253787112034e+00 7.996507910112465645e+00 4.262486525043948760e+00 2.984725526954659092e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.337959195985717109e+00 8.241277300116157889e+00 2.701490698978076477e+00 3.445630464079460609e+00 6.363525302084150681e+00 1.034723863086925100e+01 4.468850969366256365e+00 3.129228323903267661e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.217389839959295339e-01 2.286364622376280575e+00 7.494703232149447780e-01 9.731546028225854794e-01 6.035356124004613854e-01 2.922386194662419001e+00 1.688254660296205412e+00 1.182168377772008672e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.393521714281261037e+00 6.927407366523896215e+00 2.270804134746533087e+00 3.789016955595433611e+00 6.514756979535277992e+00 1.137842929608238407e+01 4.978685449037671518e+00 3.486230270315574309e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.722802594958256162e+00 1.071615694515467965e+01 3.512756246621703493e+00 4.273350030449893922e+00 7.411003252472117886e+00 1.283288297432400427e+01 5.523906116003748146e+00 3.868010724741788753e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.417526872094447832e+00 8.848870166490296896e+00 2.900659640575518949e+00 3.453448553397338916e+00 6.580094915880368767e+00 1.037071637656858414e+01 4.184218534803564538e+00 2.929919847912306530e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.786110650783208742e+00 6.572879255026276901e+00 2.154589819797613437e+00 2.320112857610340917e+00 4.861487889992402778e+00 6.967305878709732170e+00 3.375853012249796059e+00 2.363877188046912714e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.531368212323391154e+00 5.993046011311897736e+00 1.964520482508039789e+00 2.128246318477633459e+00 4.168122515850275711e+00 6.391130085518419435e+00 3.035852037922750490e+00 2.125797939866081343e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.387268301876782184e+00 4.036735340684820095e+00 1.323241844676483980e+00 2.199387383826594267e+00 3.775907190737022745e+00 6.604766918398179421e+00 2.011410348845604545e+00 1.408452033362932898e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
3.060349136150269267e+00 8.271118384908316301e+00 2.711272606572945776e+00 4.399775507560708121e+00 8.329747240474331349e+00 1.321253906174386827e+01 5.412778119254386233e+00 3.790195447975902798e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
9.280832876801816678e-01 1.176808533790685951e+00 3.857578373765868096e-01 1.018264534442254066e+00 2.526084070985796792e+00 3.057851454781543854e+00 9.916564661395453087e-07 6.943886745602867450e-07 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.357926169859857701e+00 6.255067024218826433e+00 2.050410970538931288e+00 2.348265617317347953e+00 3.696042922862976976e+00 7.051848700652696422e+00 2.715453232174718234e+00 1.901444739286267449e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.329584161414131493e+00 8.793782825358945843e+00 2.882602010152662153e+00 3.036393533180881121e+00 6.340729889532203067e+00 9.118298898441084432e+00 5.627283218501136552e+00 3.940398584483675304e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.051420904649767341e+00 2.040532848290884882e+00 6.688866676697520219e-01 1.225801170333268741e+00 2.861787982171386524e+00 3.681084595595401687e+00 3.005411186369553178e-01 2.104482309620862301e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.790163264432091506e+00 8.549761281189525164e+00 2.802611747973926093e+00 2.462043358895404044e+00 4.872518411627902779e+00 7.393523600286497910e+00 3.938441707536215031e+00 2.757819275636310685e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.406587028991661548e+00 7.978349339042893007e+00 2.615302913338260371e+00 3.446801721058613488e+00 6.550318532911435732e+00 1.035075591909493298e+01 4.246791373198989916e+00 2.973735293886275777e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.417402324339362307e+00 4.519193632459077570e+00 1.481391672720085761e+00 1.555209779610268850e+00 3.857926849045624440e+00 4.670299638469275649e+00 1.257827842443650201e+00 8.807701438580283204e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
