# first 1000 are full spectra, next 1000 have random lines missing, next 1000 is just noise
2.220453017122994588e+00 2.082504398193045603e+01 7.274187862888308764e+00 5.339533309499623570e+00 1.116954898494520521e+01 1.597228031558367789e+01 4.760642437107069469e+00 3.138816138397223732e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.532674415465028250e+00 1.886051589519117755e+01 6.587978202190278409e+00 4.301494653062117202e+00 7.825259491337544837e+00 1.286716916859741922e+01 4.664431672284220731e+00 3.075381863443146901e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.478404486418156250e+00 6.469869960202072612e+00 2.259925577098583993e+00 2.002556636721514405e+00 5.213038524410731789e+00 5.990298045831631946e+00 9.849215092890775125e-01 6.493845251460919066e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.958364200074427242e+00 1.540149199930908175e+01 5.379741155358662041e+00 3.308087756814424463e+00 7.481819332224690200e+00 9.895566128670131079e+00 4.099602028272558485e+00 2.702974898313811547e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.917240601628177998e+00 2.307747497981506513e+01 8.060962010449403081e+00 5.924684952942905980e+00 1.024192438044847009e+01 1.772265914730154535e+01 6.411264391559795328e+00 4.227114387525413797e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.816431859929116488e+00 1.922442423576597292e+01 6.715091385553054515e+00 3.538055879949699722e+00 6.379668473133411233e+00 1.058347556072300222e+01 3.419000009850649668e+00 2.254236177128403629e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.562473147944207774e+00 8.111927728657160941e+00 2.833496355619946172e+00 1.930652468076141659e+00 5.614707110638996745e+00 5.775209297266353126e+00 1.913069431640353812e+00 1.261336738735645557e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.557395694817035769e+00 1.505866948545984485e+01 5.259993251271124493e+00 2.835318241442790210e+00 5.482461680131669013e+00 8.481358783855190708e+00 4.153435836942039217e+00 2.738468937128000658e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.792487836846187843e+00 1.595850261861431818e+01 5.574304964681981112e+00 3.507514070896500247e+00 7.570188258177799057e+00 1.049211507896051643e+01 4.955370273591380048e+00 3.267205296757025312e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
7.697899781103514361e-01 1.955591303018366744e+01 6.830880421443154660e+00 3.903308711210621507e+00 7.332381472876862816e+00 1.167606554355555559e+01 4.067669061405443820e+00 2.681920657615509906e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.929381853208087305e-01 3.730288952587335949e+00 1.302989931138756496e+00 7.457117177931260610e-01 2.146647608297943766e+00 2.230666221337499699e+00 3.241124390247311915e-01 2.136958126358087795e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.101946340715182604e+00 1.638774849524257959e+01 5.724240549388232679e+00 4.035190207389325323e+00 8.662052078054617965e+00 1.207056598082358612e+01 3.692870519399863660e+00 2.434806170897253264e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.780848525382783709e+00 2.310513761018545864e+01 8.070624567237782543e+00 4.125477708189676740e+00 9.787916088977246076e+00 1.234064525333436180e+01 6.709031066184513392e+00 4.423439748259058391e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
5.351298084334470406e-01 1.485691455063037070e-01 5.189520252535188838e-02 1.026758732766205551e+00 1.896190955633771491e+00 3.071369227538754298e+00 1.071820792013518320e+00 7.066794962837201766e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
7.590733822548034141e-04 3.932702878915493638e+00 1.373693115605181925e+00 1.114521998778106315e+00 2.045624097381225415e+00 3.333897693024547859e+00 1.091015795784965603e-01 7.193352645776789067e-02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.500115270132833079e+00 1.341119380616891021e+01 4.684529996494800841e+00 3.175168291896480977e+00 5.266520803917732252e+00 9.497960789400183401e+00 3.598962930371689684e+00 2.372890440015619440e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.593563815288102870e+00 2.372345326819738176e+01 8.286602226581345931e+00 5.365394112108658575e+00 9.102839331101728604e+00 1.604963838500944817e+01 5.345664212074456856e+00 3.524536303866590004e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.061111386928768052e+00 4.996871889224130392e+00 1.745407350905988864e+00 1.289194003961053880e+00 3.721895178276183547e+00 3.856398456359718896e+00 8.165627005252916737e-01 5.383811568044383211e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.081279186156716143e+00 1.779494517951635046e+01 6.215774351205061166e+00 4.315881585557606037e+00 7.345047061803930077e+00 1.291020516170387644e+01 4.526730986203305385e+00 2.984592197668164637e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.188838062615699132e+00 8.646535453661510218e+00 3.020234833963965304e+00 1.912100977882467578e+00 4.820949514789000467e+00 5.719715757949350277e+00 2.079537095997645579e+00 1.371093226081391059e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.857182933765271660e+00 1.321185350618089593e+01 4.614900429708987062e+00 2.831199416822227199e+00 6.528733994846907862e+00 8.469038040150246971e+00 2.926263435012119718e+00 1.929362059083615577e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.783925167877631779e+00 1.200618900987025128e+01 4.193761821147679036e+00 3.479122787227447500e+00 6.744545541965256241e+00 1.040718751788049090e+01 3.089413899645478523e+00 2.036931429844714536e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
9.716151600155862322e-01 1.017394403517577395e+01 3.553758651486897513e+00 1.753116149203457041e+00 4.172578848943926388e+00 5.244140440333405095e+00 3.508911614480543228e+00 2.313517250926711455e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
9.199818373908321689e-01 8.888571583078698879e+00 3.104778053969389440e+00 1.486596074962203584e+00 3.942909961309537525e+00 4.446892237398156311e+00 1.729936597258665998e+00 1.140592468687720684e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.098841625328545568e+00 2.263683100676046323e+01 7.907045070661429698e+00 4.314297810198947758e+00 9.335241134815250419e+00 1.290546757463041594e+01 5.515521681701002876e+00 3.636527778533001687e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.412405732923137869e+00 1.711242207991315212e+01 5.977369032513663250e+00 3.800110922791953616e+00 8.464338615278631295e+00 1.136736740290742986e+01 3.492266693924048759e+00 2.302542819228620807e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.136865373207300411e+00 1.622983997199710160e+01 5.669083102218587022e+00 3.840030691661741713e+00 9.028293569879824787e+00 1.148678041179103104e+01 4.209501229188886029e+00 2.775434317392289962e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.801117881672411825e+00 1.486754596003537188e+01 5.193233803840355378e+00 3.680685069043977187e+00 6.601115050369412707e+00 1.101012584218958423e+01 4.278630231484937596e+00 2.821012877619132553e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.626944598848783841e+00 1.912359516887090294e+01 6.679871792486606452e+00 4.484443110946026323e+00 9.219962044275666457e+00 1.341442749310806803e+01 6.183750748846569500e+00 4.077108689158416510e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
7.297455963006427206e-04 7.447252353161781357e+00 2.601325246959409920e+00 1.827986308652253644e+00 1.507986358749878519e+00 5.468101431804528012e+00 8.003218876434317064e-01 5.276731638711885664e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
4.565285474515056174e-01 5.022620266484424612e+00 1.754401259083009368e+00 6.537197966684634709e-01 1.695604221505809361e+00 1.955488473432436480e+00 6.107398173849536149e-02 4.026767438418630413e-02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.285896122038072131e-01 1.681241987561680862e+00 5.872578262552951012e-01 8.518524072026796290e-01 4.533550543605356919e-01 2.548167535754351398e+00 1.006557171642043641e-01 6.636494835115999691e-02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
5.875037389380873302e-04 5.825649518236836855e+00 2.034899376720127329e+00 1.675689158039166626e+00 1.045654788367411880e+00 5.012531133829394747e+00 1.546472607887051876e+00 1.019629859489056489e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.430442476290873399e+00 1.233190100203036899e+01 4.307533020009207902e+00 2.454768077757920608e+00 5.018596842766444688e+00 7.343009505707210671e+00 2.790979555442897109e+00 1.840165857086369927e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
3.597578750854501985e-03 4.652648578685705694e+00 1.625170148534917036e+00 1.236484959302070585e+00 2.945661637159602719e+00 3.698728565067516350e+00 1.283198040565386222e+00 8.460460477123928902e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.043329111254389673e-14 1.545704801930725191e-08 5.399146873144022754e-09 1.630030472586501133e+00 1.416999850789579876e-12 4.875951159397251544e+00 4.626489085338000073e+00 3.050365322963012105e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.604001471334057793e+00 2.380855321197327612e+01 8.316327636942265400e+00 4.683349921161410023e+00 1.011027849929656597e+01 1.400942243841283563e+01 5.268815754246020333e+00 3.473868104599473039e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.326528002389156143e-03 6.102474072414664441e+00 2.131594193494442457e+00 1.262848620685003809e+00 1.694051430873281916e+00 3.777590848594088779e+00 6.638742993308474061e-01 4.377096982467511554e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.089036808002746523e-18 9.090506125630781248e-14 3.175313789682832189e-14 1.069330089189977517e+00 8.659739592076220818e-16 3.198713996978694407e+00 1.589084255057881972e-08 1.047724833558305657e-08 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
5.705316876693180550e-01 5.677103650991866424e+00 1.983012305291458999e+00 1.298892029504492784e+00 2.009171676084062330e+00 3.885408404141467820e+00 1.078936868683229688e+00 7.113713118502207333e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.498881626285883062e+00 1.225434302398258168e+01 4.280442018277115679e+00 2.446041287323009961e+00 5.655280109307026848e+00 7.316904837939008033e+00 2.386249597972051717e+00 1.573316804886959686e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.125212620797156227e+00 5.448786002569847575e+00 1.903260950697647669e+00 1.264614132776442856e+00 4.007533467427888851e+00 3.782872069328276687e+00 2.443459283412768634e+00 1.611036647598581784e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.262279139157840957e+00 1.481264083626122918e+01 5.174055444106047119e+00 2.515352765134882596e+00 4.541610768070764692e+00 7.524238005189599399e+00 3.020018800434169925e+00 1.991177424958245012e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
4.669488322403889669e-01 5.672421369573352301e+00 1.981376784391972068e+00 1.660826959961282601e+00 3.045643205106189022e+00 4.968073466830039919e+00 1.935073798440975157e+00 1.275844793591992543e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.150159427737056816e+00 1.022279429988338428e+01 3.570822048949266136e+00 3.148636119032359293e+00 4.883478715225749944e+00 9.418594433240681241e+00 2.886357808378391177e+00 1.903051235167397381e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.304895230055129529e+00 9.834925280810070447e+00 3.435339400586957304e+00 2.188119964931698469e+00 4.587873312616665089e+00 6.545378297731675232e+00 2.980601655303258379e+00 1.965188669679738043e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
3.808974890946363878e-01 8.874481266853283756e+00 3.099856306511851844e+00 2.181553874819956107e+00 3.305653935175375757e+00 6.525736987196997241e+00 1.107051314065538916e+00 7.299079014080167571e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.548743097283468817e+00 1.226716623784307636e+01 4.284921166878587151e+00 2.618662256141017330e+00 5.940840235459007523e+00 7.833270284597718458e+00 3.368927984762353223e+00 2.221222380670108354e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.547748112694916078e-01 2.403419953259112507e+00 8.395145896734079738e-01 1.094997613510316548e+00 5.429254711647324427e-01 3.275493908197177895e+00 6.004265254486375047e-01 3.958769205832647353e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.928995035552481196e+00 1.274784260060653729e+01 4.452821420391863683e+00 3.448863236803924259e+00 7.522082844873187568e+00 1.031667136345774693e+01 3.106230335603607173e+00 2.048018946135430340e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.243179796819964489e+00 7.728585154448877503e+00 2.699594794448993085e+00 2.974331068394907351e+00 4.513043419066410600e+00 8.897191350268942145e+00 3.095907680934132600e+00 2.041212949781850305e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
6.250996730750152386e-01 5.871140454537811415e+00 2.050789360770057801e+00 9.669772001954255458e-01 2.292565593789026579e+00 2.892543225233100923e+00 1.700691692372447772e+00 1.121310537596392098e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
8.119010404313611318e-01 7.281184641859269391e+00 2.543317795401442982e+00 1.799457352563467172e+00 3.562160117559051375e+00 5.382762047751921131e+00 3.350678505716680355e+00 2.209190021570963669e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.797710977540161847e+00 1.447816701663576211e+01 5.057223738910872513e+00 3.390485314386317839e+00 6.702940012132851066e+00 1.014204401551396373e+01 4.705930349136218105e+00 3.102743027056252600e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
6.614617084590557194e-01 1.682473984216109830e+00 5.876881626866871100e-01 2.796405098935159095e-01 2.336543589688288680e+00 8.364956921732453754e-01 1.506918138184306866e+00 9.935505625267403440e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.573149145729408449e+00 1.493900733646619017e+01 5.218195262627640219e+00 3.605404456357426568e+00 6.048308253784338007e+00 1.078493705162257399e+01 5.038064702075571333e+00 3.321727897458674583e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.376950193344652185e+00 1.799323850006185666e+01 6.285038208071606292e+00 5.155552681224605749e+00 8.546644593779486598e+00 1.542193443381575335e+01 5.529379320923281327e+00 3.645664482708038001e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.216033633379087264e-01 6.504437836242281890e+00 2.272000136199429310e+00 1.382966276181573750e+00 7.795651654271515962e-01 4.136901813286191221e+00 4.347492558302207044e+00 2.866415611724274726e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.087862137203343904e+00 7.468368591794640743e+00 2.608701149113867856e+00 1.543531679290439662e+00 5.339964731936829523e+00 4.617205142956744446e+00 1.412243460978005904e+00 9.311290703356009946e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.704757436778686186e+00 1.012555930441799568e+01 3.536857865033206316e+00 1.909022359223578436e+00 5.986099524080448653e+00 5.710506608506067394e+00 1.842665470776902792e+00 1.214917564961365271e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
