# first 1000 are full spectra, next 1000 have random lines missing, next 1000 is just noise
1.069669330604882784e+00 1.759920145586878037e+00 6.062924901546794532e-01 4.342042638322849979e-01 3.751909262030455494e+00 1.275570692809298023e+00 3.127314333966928483e-01 1.993697777615025257e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
9.998219586345745702e-01 1.287344008520421967e+00 4.434900109352852837e-01 8.530721175111407595e-01 3.506916726182302657e+00 2.506087301736606765e+00 7.909533321053866528e-01 5.042415734447193154e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.060588996969133113e+00 2.730006755200750090e-01 9.404873271666583379e-02 7.754427709606106500e-01 7.227600831178999208e+00 2.278033992246212058e+00 1.893021766571699183e-01 1.206822495583130816e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
4.564615632014016322e-01 1.015903574571811241e+00 3.499787814399889507e-01 6.067331210854276513e-01 1.601057745357423956e+00 1.782412224105251797e+00 2.517747867679194369e-06 1.605092354761694693e-06 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.622769559203306677e+00 1.894859545677655799e+00 6.527791134859524114e-01 6.241987130342396828e-01 9.199472322705389615e+00 1.833721248631726697e+00 1.859635699530234776e+00 1.185538505374368778e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.982649705705767929e+00 9.421344751962598130e-01 3.245653267051115121e-01 8.854402866132848882e-01 6.954225554913250562e+00 2.601175930121283564e+00 1.387372843112420151e+00 8.844656656333164113e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.079829626287073019e+00 1.886115871461544469e-01 6.497669177185019795e-02 1.011498492173621200e+00 3.787546917878193309e+00 2.971499683236255240e+00 1.544009837546153729e+00 9.843234970968722797e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.139747438944048508e+00 1.230515578111992081e+00 4.239126166595812428e-01 1.186576276223143100e+00 7.505252328811113038e+00 3.485829248599128682e+00 2.486731452155258371e+00 1.585319043832244201e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.753792762489083223e+00 1.656436500597694650e+00 5.706423744559057099e-01 1.565990342178400052e+00 9.659041608169355086e+00 4.600441663273795889e+00 2.343784980810214691e+00 1.494189073575299620e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.904719053911702265e+00 2.234232804094073543e+00 7.696932010104082789e-01 1.580052843456544842e+00 1.018842179555139182e+01 4.641753359155537773e+00 8.054988245533027946e-01 5.135144871562558055e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
5.725227134313644051e-01 1.380311056097557776e+00 4.755171588256086324e-01 3.058675885775644088e-01 2.008147013087914434e+00 8.985534329540669773e-01 3.167246987320293801e-08 2.019155289634255591e-08 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.343465547084110590e+00 8.137304785549303481e-09 2.803301498621734799e-09 6.217136160507211740e-01 4.712260775461628803e+00 1.826420728703646246e+00 1.198188675242766177e+00 7.638586479936032569e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.794846324898457996e-12 1.430765009784247185e-02 4.928985458706730896e-03 4.429776939654308521e-01 6.295497456676457982e-12 1.301344576866718228e+00 1.114557335313293148e-14 7.105427357601001859e-15 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
4.217610127785654806e-01 3.673902282199652980e+00 1.265659336217780373e+00 1.540486502027055948e+00 1.479344134614400064e+00 4.525518513592996506e+00 9.897747996692184897e-08 6.309924771574770830e-08 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
7.164006976287833339e-01 2.753813665387074699e-02 9.486888077258472801e-03 5.842866216002783053e-02 2.512804972391383007e+00 1.716470686252286604e-01 8.455992399796885709e-07 5.390789493686654055e-07 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
3.093138746110467352e+00 7.390926491300768841e-01 2.546174176253114818e-01 9.914540429458149617e-01 1.084931163139413357e+01 2.912614697255626162e+00 6.985962238884245723e-01 4.453628865793858305e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.952245514013949856e+00 3.854553657719897997e-01 1.327893735084504923e-01 1.070744181289437824e+00 6.847581599487722492e+00 3.145546948558865630e+00 7.774864522957370960e-01 4.956562873235605404e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.673448772575687471e+00 6.415808415205504357e-07 2.210245999038295869e-07 1.384771071294880640e+00 9.377231752282312982e+00 4.068070127188251561e+00 2.429998002832904014e+00 1.549150836945622611e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.383087338751569639e+00 1.650742947105805714e+00 5.686809452779499896e-01 5.194714655036587470e-01 4.851235842692281253e+00 1.526061884558339354e+00 9.402389558330723762e-01 5.994128240680047792e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.613852866279075648e+00 2.777972477417779196e+00 9.570115184704249822e-01 8.138605110323782199e-01 9.168196654784550148e+00 2.390894568250229835e+00 1.174557393827463825e+00 7.487934424502510344e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
9.148057826284589078e-01 1.206437909802705377e+00 4.156178599270319296e-01 3.451210913519554835e-02 3.208718985017393610e+00 1.013869246039822425e-01 8.386483201304516522e-01 5.346476604172202274e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.311232517615452675e+00 7.822770653254096585e-07 2.694944490046035763e-07 4.026206561645999105e-01 4.599202096160829534e+00 1.182786886499999968e+00 1.412373878438003327e+00 9.004041045760571293e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.631600475731666888e+00 2.614415434027092200e+00 9.006661170223331236e-01 8.615479010573782181e-01 5.722905912773295967e+00 2.530986783364800985e+00 1.599514721735733058e+00 1.019708480004930085e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.562008351293653341e+00 1.988800262458945367e+00 6.851416904171065969e-01 4.971313144026757724e-01 8.986349881773600501e+00 1.460432768515498747e+00 2.029286189091678683e+00 1.293692585166185349e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.132916609529319052e+00 5.890982193390570175e-07 2.029443365623051202e-07 2.466630224331619048e-01 3.973751699506555379e+00 7.246269754205696412e-01 2.206692733152660235e+00 1.406791236231454967e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.362349323882747765e+00 1.124362118964938939e-08 3.873427499834214768e-09 2.004125732878242694e+00 8.286037614460706635e+00 5.887560907397893395e+00 2.312897685221098065e+00 1.474498078044816030e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.556993948162920915e+00 3.010462762699186001e+00 1.037104421749869498e+00 1.543091206107443991e+00 8.968761656130904925e+00 4.533170405721046237e+00 5.885842797498296308e-01 3.752290448488012631e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.921227965158854634e+00 6.250632125843480491e-02 2.153342767353078752e-02 1.151808405018480475e+00 6.738786268533337065e+00 3.383690966564279368e+00 1.422649635399563517e-01 9.069550142799716330e-02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.626244237879332033e+00 2.526631263257088200e+00 8.704244701920668126e-01 6.214724169513483609e-01 5.704118687756337458e+00 1.825712153206076493e+00 1.138593158745857092e+00 7.258658413527075970e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
4.238364739360110933e-01 1.672718269649292044e-01 5.762514438941810507e-02 3.623652583275571852e-09 1.486623900161385681e+00 1.064527785921143244e-08 3.003770510233619295e-01 1.914937211675136752e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.859799773381155319e+00 2.729410301281880002e+00 9.402818487916075885e-01 9.541488814462756318e-01 6.523324354195563224e+00 2.803022565940880284e+00 1.832332572845355001e+00 1.168132457506920074e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
8.868487240140124905e-01 2.398607792848676645e+00 8.263203846363691429e-01 2.503034836154045983e+00 3.110658449715932417e+00 7.353216322426692209e+00 1.991217411509236701e+00 1.269423314745146358e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
7.517345067465316388e-01 4.382963769700154237e-10 1.509931018661703009e-10 7.476641533166755726e-01 2.636739764105688000e+00 2.196428182481420688e+00 3.878216071257275299e+00 2.472406012531732422e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
9.692230921437902103e-01 4.075438158057664586e-08 1.403988445450865286e-08 6.806432536386345378e-01 3.399589940876149630e+00 1.999539523027716204e+00 3.243727559887332586e-11 2.067912507897062824e-11 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
5.897757923585539297e-01 5.803966376394242843e-07 1.999466416667816676e-07 1.005846183678304195e-01 2.068662898486684831e+00 2.954894781663643388e-01 1.389318275771388889e+00 8.857059006575219717e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.119089449076866138e+00 8.786483042369986896e-01 3.026943408096460231e-01 1.223482314087445122e+00 7.432793577961649412e+00 3.594248866296843037e+00 1.167543812540791981e+00 7.443222061333623074e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
8.494408771100984135e-01 1.835509978147468413e+00 6.323331874718027823e-01 3.010539695427271734e-01 2.979448884988068702e+00 8.844123664592455913e-01 1.283335435834670468e+00 8.181406578061141133e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.186411112191303019e+00 1.790772834427908133e+00 6.169212414604142714e-01 1.135537257080260876e+00 7.668927085904253538e+00 3.335890884489603359e+00 1.247844077860946088e+00 7.955145211404730521e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
3.062486518600943342e+00 4.121017334127372145e+00 1.419690471606879667e+00 1.522208782051616582e+00 1.074179768011554970e+01 4.471823684052927739e+00 1.554677598217626189e+00 9.911243135392237003e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.911868466220549623e+00 3.835794696428453054e+00 1.321431272919601829e+00 5.040269245556937561e-01 6.705957440268500491e+00 1.480690142643048768e+00 1.459101610680904937e+00 9.301935551962928761e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
3.039759234187313197e+00 4.447013531318025348e-01 1.531996161539059542e-01 1.229852954438644064e+00 1.066208079336132286e+01 3.612964025965464288e+00 1.963578264865306178e+00 1.251803050405014828e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.041519062106186500e+00 1.622407284143993156e+00 5.589193093876055896e-01 1.063010495475850137e+00 7.160712248706370353e+00 3.122827542525999256e+00 9.698510774455499917e-01 6.182908819619724605e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.495086084531664694e+00 3.211163068783662476e-09 1.106245677195971635e-09 1.559897451094847565e+00 5.244076059388511624e+00 4.582542453275110894e+00 1.675885816802621608e+00 1.068395905140011148e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.179939179457064391e+00 1.962758460697002216e-01 6.761702897101172505e-02 6.560388783726965878e-01 4.138685301497945446e+00 1.927258749626018286e+00 9.096465290357815814e-01 5.799098106819977616e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.686200468561170673e+00 9.790936235382072805e-01 3.372977533089124291e-01 1.226422494165588573e+00 9.421958851494810716e+00 3.602886293083398250e+00 2.410907956636804350e+00 1.536980719518554306e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.150826000444655994e+00 1.309701063896621331e+00 4.511920165123860516e-01 2.236729546781931199e-01 4.036569626252739518e+00 6.570885860111432830e-01 4.872871077154268538e-02 3.106509675605169038e-02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.002348833236546000e+00 2.375453022113096363e-02 8.183435661179617321e-03 3.485200772402178848e-01 3.515779842990339965e+00 1.023854515981838853e+00 1.740524111248315631e+00 1.109603538982733451e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.688127249272448838e+00 1.435000034226445065e+00 4.943575117910102845e-01 8.808132367112483374e-01 5.921175900639946477e+00 2.587582951560659428e+00 1.368734251201217944e+00 8.725833553494950490e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.030259046205614482e+00 9.987678948762367392e-01 3.440755397848634933e-01 1.065981371030711333e+00 7.121217278869218958e+00 3.131555144038517646e+00 1.304570434775075061e+00 8.316782065377248401e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.717280571078783957e+00 8.547049095965008059e-01 2.944458413559944976e-01 1.448431132026041679e+00 9.530973591998540329e+00 4.255085581745128742e+00 9.318893978503508535e-01 5.940898877026334901e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.807971617595359959e+00 6.117180845671370548e-01 2.107368801333787123e-01 6.739303010120064608e-01 6.341534961751524868e+00 1.979818745628691090e+00 2.083428301438346786e+00 1.328208785820697901e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.405607591600897432e+00 4.966141681332584268e-01 1.710835809219075077e-01 7.984745789142332351e-01 8.437767771311460052e+00 2.345695002685761477e+00 1.406850430009632280e+00 8.968828445809208239e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
7.170093533520891516e-01 4.957700916463636531e-12 1.707927965721722486e-12 2.484543106770592258e-01 2.514939857425777525e+00 7.298892793098097354e-01 1.915972671518328866e-08 1.221453953537121672e-08 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.517292081294431494e+00 3.855178534980774896e-01 1.328109005300876777e-01 8.497432600237317946e-01 8.829505721832450860e+00 2.496308049423419106e+00 1.139820216290019506e+00 7.266481042267113333e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.051823998277203520e+00 9.547618341952730514e-01 3.289154518802715477e-01 4.419035108401058176e-01 3.689316023420566637e+00 1.298188927262355463e+00 1.025516345930732690e-08 6.537781116477959007e-09 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.786563485838299936e+00 1.091705661564922547e+00 3.760926004091157959e-01 1.272147499690084116e+00 9.773986270916520169e+00 3.737213571357474340e+00 2.257894562893231483e-01 1.439432973921478676e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.025936749433602913e+00 1.454711884524489296e+00 5.011482442186865338e-01 2.971316879733539862e-01 3.598515431194678538e+00 8.728898001567391152e-01 4.159735081040060954e-08 2.651877522019674482e-08 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
